_id,content,category
159164,عبد الحمید ابن ابی الحدید درباره شخصیت حضرت فاطمه (سلام الله علیها) چه می گوید؟,تاریخ اسلام و شخصیت ها
159165,محمدبن طلحه شافعی درباره شخصیت حضرت فاطمه (سلام الله علیها) چه می گوید؟,تاریخ اسلام و شخصیت ها
159166,ابن صباغ مالکی درباره شخصیت حضرت فاطمه (سلام الله علیها) چه می گوید؟,تاریخ اسلام و شخصیت ها
159168,حافظ ابو نعیم اصفهانی درباره شخصیت حضرت فاطمه (سلام الله علیها) چه می گوید؟,تاریخ اسلام و شخصیت ها
159169,علامه اربلی درباره شخصیت حضرت فاطمه (سلام الله علیها) چه می گوید؟,تاریخ اسلام و شخصیت ها
159170,شهاب الدین آلوسی درباره امام علی علیه السلام و حضرت فاطمه علیها السلام و فرزندانشان علیهم السلام چه دیدگاهی دارد؟,تاریخ اسلام و شخصیت ها
159172,علامه ابن شهر آشوب درباره شخصیت حضرت فاطمه زهرا (سلام الله علیها) چه می گوید؟,تاریخ اسلام و شخصیت ها
159173,امام باقر (علیه السلام) خانه امام علی و حضرت فاطمه (سلام الله علیهما) را چگونه توصیف می کند؟,تاریخ اسلام و شخصیت ها
159174,استاد توفیق ابوعلم دربارۀ خطبه فدکیه چه می گوید؟,تاریخ اسلام و شخصیت ها
159177,آیا اعتراض ابن تیمیه به حزن و اندوه حضرت زهرا (علیها السلام) بعد از پیامبر (صلی الله علیه وآله) مورد قبول است؟,تاریخ اسلام و شخصیت ها
159179,حضرت زهرا (علیها السلام) نزد پیامبر (صلى الله علیه وآله) از چه جایگاه و منزلتى بر خوردار بودند؟,تاریخ اسلام و شخصیت ها
159180,امام علی (علیه السلام) در کنار قبر حضرت فاطمه (علیها السلام) چگونه با پیامبر (صلی الله علیه و آله) درد دل کردند؟,تاریخ اسلام و شخصیت ها
159181,آیا اعتراض ابن تیمیه به قهر کردن حضرت زهرا (علیها السلام) با ابوبکر صحیح است؟,تاریخ اسلام و شخصیت ها
159182,بر اساس منطق قرآنی استدلال ابوبکر در غصب فدک چه اعتباری دارد؟,تاریخ اسلام و شخصیت ها
159183,احترام خانه حضرت زهرا (علیها السلام) در قرآن و سنت چگونه بیان شده است؟,تاریخ اسلام و شخصیت ها
159184,«نظّام» از علمای اهل سنت، ماجرای یورش به خانه حضرت زهرا(علیها السلام) را چگونه بیان می کند؟,تاریخ اسلام و شخصیت ها
159185,آیا درست است که حضرت علی (ع) از دختر ابوجهل خواستگاری کردند و رسول خدا (ص) به همین مناسبت فرمود: «فاطمه پاره تن من است، هر کسی او را بیازارد، مرا آزرده است»؟!,تاریخ اسلام و شخصیت ها
159186,در زمان حضرت زهراء (س) در مدینه درب چوبی وجود نداشت که آتش زده شود! شیعیان چگونه ادّعا می کنند که عمر بن خطاب در خانه علی بن ابی طالب(ع) را آتش زده است؟!,تاریخ اسلام و شخصیت ها
159190,«عبدالفتاح عبدالمقصود» عالم اهل سنت، ماجرای یورش به خانه حضرت زهرا(علیها السلام) و جسارت به ایشان را چگونه شرح می دهد؟,تاریخ اسلام و شخصیت ها
159191,چرا دستگاه خلافت، «فدک» را از حضرت فاطمه (سلام الله علیها) گرفت؟,تاریخ اسلام و شخصیت ها
159193,چه اقوالی درباره محل دفن حضرت زهرا(سلام الله علیها) وجود دارد؟,تاریخ اسلام و شخصیت ها
159195,«مؤید فى الدین» چه سروده اى در رابطه با غدیر خم دارد؟,تاریخ اسلام و شخصیت ها
159196,آیا حدیث غدیر دلالت بر خلافت بلافصل حضرت على علیه السلام مى نماید؟,تاریخ اسلام و شخصیت ها
159197,مناقشات فخر رازى پیرامون معناى واژه مولا در حدیث غدیر چیست؟,تاریخ اسلام و شخصیت ها
159199,آیا پیامبر(صلی الله علیه و آله) در حدیث غدیر از واژه مولا معناى محب و ناصر را اراده فرموده است؟,تاریخ اسلام و شخصیت ها
159101,چه کسی روز غدیر را روز عید قرار داده است؟,تاریخ اسلام و شخصیت ها
159102,به چه جهت پیامبر(صلى الله علیه وآله) در روز غدیر خم عمامۀ خویش را بر سر على(علیه السلام) بستند؟,تاریخ اسلام و شخصیت ها
159103,از بزرگان و سرشناسان اهل سنت چه کسانى قائل به صحت و تواتر حدیث غدیر می باشند؟,تاریخ اسلام و شخصیت ها
159106,جریان رحلت حضرت فاطمه (علیها السلام) در منابع اهل سنت چگونه نقل شده است؟,تاریخ اسلام و شخصیت ها
159112,چه روایاتی درباره ی مهرورزی و غم‌خواری فاطمه (علیها السلام) نسبت به پیامبر اکرم (صلی الله علیه و آله) در منابع اهل سنت وارد شده است؟,تاریخ اسلام و شخصیت ها
159113,چه دعاهایی از پیامبر اکرم (صلّی الله علیه و آله) در وقت ازدواج حضرت فاطمه زهرا (علیها السلام) با امام علی (علیه السلام) نقل شده است؟,تاریخ اسلام و شخصیت ها
159114,چه روایاتی درباره نتیجه دوستی و محبت به حضرت فاطمه (علیها السلام)، از پیامبر اکرم (صلی الله علیه و آله) نقل شده است؟,تاریخ اسلام و شخصیت ها
159115,علمای اهل سنت دربارۀ مصائب حضرت فاطمه زهرا (علیها السلام) چه روایاتی نقل کرده اند؟,تاریخ اسلام و شخصیت ها
159116,چرا ابوبکر تقاضای حضرت فاطمه زهرا (علیهاالسلام) درباره عودت فدک را نپذیرفت؟,تاریخ اسلام و شخصیت ها
159117,انگیزه ابو بکر از غصب فدک چه بود؟,تاریخ اسلام و شخصیت ها
159120,در منابع اهل سنت چه روایاتی دربارۀ اینکه فرزندان حضرت فاطمه (علیها السلام)، فرزندان رسول خدا (صلی الله علیه وآ له) هستند آمده است؟,تاریخ اسلام و شخصیت ها
159121,حضرت فاطمه زهرا (سلام الله علیها) در مورد عملی نشدن وصایای پیامبر اکرم (صلی الله علیه و آله) توسط اصحاب چه گفتاری دارند؟,تاریخ اسلام و شخصیت ها
159122,فضایل حضرت فاطمه زهرا (سلام الله علیها) در کلام ائمه معصومین (علیهم السلام) چگونه است؟,تاریخ اسلام و شخصیت ها
159123,آیا آنچه بیهقی در مورد راضی شدن حضرت فاطمه (علیها السلام) از شیخین نقل کرده اعتباری دارد؟,تاریخ اسلام و شخصیت ها
159124,آیا حضرت زهرا (علیها السلام) در برابر انحراف جامعه مسلمین بعد از رحلت رسول خدا (صلی الله علیه و آله) سکوت کردند؟,تاریخ اسلام و شخصیت ها
159125,چه فضائلی درباره ی حضرت فاطمه زهرا (علیها السلام) از زبان پیامبر اکرم (صلى الله علیه و آله) در کتب اهل سنت نقل شده است؟,تاریخ اسلام و شخصیت ها
159126,رسول خدا (صلی الله علیه و آله) درباره جایگاه حضرت زهرا (علیها السلام) نسبت به علی(علیه السلام) چه می فرماید؟,تاریخ اسلام و شخصیت ها
159127,چه روایاتی در منابع اهل سنت از زبان عایشه درباره ی شباهت حضرت فاطمه (علیها السلام) به پیامبر اکرم (صلی الله علیه وآله) نقل شده است؟,تاریخ اسلام و شخصیت ها
159128,در منابع اهل سنت چه روایاتی از پیامبر اکرم (صلی الله علیه وآله) مبنی بر پاکیزگی حضرت فاطمه زهرا (علیها السلام) از عادات زنانه نقل شده است؟,تاریخ اسلام و شخصیت ها
159131,تاریخ نویسان اهل سنت درباره احوال حضرت فاطمه (علیها السلام) در رحم مادر چه روایاتی را نقل کرده اند؟,تاریخ اسلام و شخصیت ها
159132,آیا همانطور که عایشه می گوید پیامبر اکرم (ص) بعد از خود ارثی بجای نگذاشته است؟,تاریخ اسلام و شخصیت ها
159133,آیا حضرت فاطمه زهرا (علیها السلام) عذر خواهی ابوبکر و عمر را پذیرفت؟,تاریخ اسلام و شخصیت ها
159134,آیا حضرت فاطمه زهرا (سلام الله علیها) از اقدامات ابوبکر ناراضی و خشمگین بود؟,تاریخ اسلام و شخصیت ها
159135,آیا عثمان حق بخشیدن فدک را به مروان داشت؟,تاریخ اسلام و شخصیت ها
159136,چه فضائلی از زبان عایشه برای حضرت فاطمه زهرا (علیها السلام) نقل شده است؟,تاریخ اسلام و شخصیت ها
159137,در منابع اهل سنت چه روایتی دربارۀ نزول غذای بهشتی برای فاطمه (علیها السلام) نقل شده است؟,تاریخ اسلام و شخصیت ها
159138,دربارۀ اینکه حضرت فاطمه (علیها السلام) محبوب ترین مردم نزد پیامبر اکرم (صلی الله علیه وآله) بود چه روایاتی از اهل سنت نقل شده است؟,تاریخ اسلام و شخصیت ها
159140,چرا دختر رسول خدا (صلی الله علیه وآله) «فاطمه» نامیده شد؟,تاریخ اسلام و شخصیت ها
159144,در منابع اهل سنت چه روایاتی از پیامبر اکرم (صلی الله علیه وآله) دربارۀ ثمرۀ پاکدامنی حضرت فاطمه (علیها السلام) نقل شده است؟,تاریخ اسلام و شخصیت ها
159145,علمای اهل سنت چه گفتاری درباره شخصیت حضرت فاطمه زهرا (علیها السلام) دارند؟,تاریخ اسلام و شخصیت ها
159146,در منابع اهل سنت چه فضائلى درباره حضرت زهرا (علیها السلام) نقل شده است؟,تاریخ اسلام و شخصیت ها
159149,حضرت فاطمه زهرا (علیها السلام) چگونه بر رحلت پیامبر اکرم (صلّی الله علیه وآله) مرثیه سرایی کرد؟,تاریخ اسلام و شخصیت ها
159200,«ابو الحسن فَنْجُکِردى» چه سروده اى در رابطه با غدیر خم دارد؟,تاریخ اسلام و شخصیت ها
159201,کلمه مولى چند معنى دارد و در حدیث غدیر کدام یک از آنها مى تواند مراد باشد؟,تاریخ اسلام و شخصیت ها
159202,ابن منیر طرابلسى چه سروده اى در رابطه با على(علیه السلام) دارد؟,تاریخ اسلام و شخصیت ها
159203,قاضى ابن قادوس چه سروده اى در رابطه با فضائل امیرالمؤمنین(علیه السلام) دارد؟,تاریخ اسلام و شخصیت ها
159204,«جبرى مصرى» چه سروده اى در رابطه با غدیر خم دارد؟,تاریخ اسلام و شخصیت ها
159205,ابن عودى نیلى چه سروده اى در رابطه با غدیر خم دارد؟,تاریخ اسلام و شخصیت ها
159206,عمرو عاص در مدح على(علیه السلام) و مذمت معاویه چه قصیده ای دارد؟,تاریخ اسلام و شخصیت ها
159207,«قاضى جلیس» چه سروده اى در رابطه با غدیر خم دارد؟,تاریخ اسلام و شخصیت ها
159209,خطیب خوارزمى چه سروده اى در رابطه با غدیر خم دارد؟,تاریخ اسلام و شخصیت ها
159210,امیرالمؤمنین علی(علیه السلام) در بارۀ حدیث غدیر چه سروده ای دارند؟,تاریخ اسلام و شخصیت ها
159211,حسان بن ثابت در مورد غدیر خم چه سروده ای دارد؟,تاریخ اسلام و شخصیت ها
159212,«ملک صالح» چه سروده اى در رابطه با غدیر خم دارد؟,تاریخ اسلام و شخصیت ها
13974,در حال حاضر اکثر گوشی ها نرم افزار قرآن دارند، آیا لیالی قدر میشود یک صفحه قرآن را ازگوشی باز کرد و آنرا که داخل موبایل هست روی سر گذاشت؟,منابع دینی
14231,در بعضی از کتاب های دعا در قسمت زیارت عاشورا کلماتشان کم یا زیاد هست کدام‌یک از آن‌ها درست هست؟,منابع دینی
14243,در سطح اینترنت ذکر بسم الله الرحمن الرحیم بحق بسم الله الرحمن الرحیم بسیار منتشر شده است ولی هیچ جا منبع آن نوشته نشده آیا این ذکر معتبر هست؟,منابع دینی
14246,دعاي چهل کليد که ازحضرت فاطمه زهرا سلام الله تعالی نقل شده چيست وچه خاصيتي دارد؟,منابع دینی
14249,آیا دعای حل مشکلات از کتب معصومین رسیده است؟,منابع دینی
14191,آیا آیه ی 30 سوره ی الذاریات که گفته قالوا کذالک قال ربک (در اینجا ک پایانی کذالک با کسره و ک ربک با کسره می باشد) از همین اشتباهات نگارشی قرآن عثمان طه هست یا آنکه قاعده ی مخصوص به خود دارد؟ مثلا برای مونث با کسره میاید ک پایانی کذالک و ربک ؟,منابع دینی
14194,آیا امکان دارد در آخر قرائت قرآن، به جای صدق الله العلی العظیم، صدق الله الجبار العظیم گفت؟,منابع دینی
14196,اخیرا قرانی را مورخین کشف کرده اند که به زبان حجازی نوشته شده است وقدمت آن به پیش از زمان پیامبر میرسد لطفا نظر خود را در ان باره اعلام کنید؟,منابع دینی
14199,آیا قرائت قران با نگاه کردن به ایات بدون حرکت لبها صحیح است؟,منابع دینی
14205,آیا امکان دارد قرآن و دعا ها را به صورت دکلمه یا حماسی خواند؟,منابع دینی
14206,متى تُحْصَى الآيات كجزء؟,منابع دینی
14207,بعضی شبهه میکنند که علامه مجلسی رحمت الله علیه در کتاب مرآة العقول من شرح أخبار آل الرسول» جلد دوازدهم ص 525 گفته است که :همانا قراني که جبرئيل (عليه السلام) براي حضرت محمد (صلى الله عليه وسلم) آورد هفده هزار آيه بود[1]. درباره اين حديث مي‌گويد: موثق است، و در بعضي نسخه‌ها از هشام بن سالم بجاي هارون بن سالم آمده است، پس روايت صحيح است، مخفي نيست که اين روايت روايات صحيح ديگر، صريح و واضح است در مورد، کم شدن قرآن، و تغيير آن و نزد من روايت در اين زمينه از لحاظ معنا متواتر مي‌باشد، و کنار گذاشتن همه اين روايات موجب سلب اعتماد کمتر از تمام روايت مي‌گردد بلکه در گمان من روايت در اين زمينه کمتر از روايت درباره امامت نيست، پس چگونه آن را (امامت) با روايت ثابت مي‌کنند؟»يعني چگونه با خبر و روايت امامت را ثابت مي‌کنند اگر که اخبار و روايت تحريف قرآن را کنار گذاشتند و دور ريختند؟ پاسخ چیست ؟,منابع دینی
14210,بعضی وقتها هنگاه خواندن قرآن برداشتی یا نکته ای چیزی که به ذهنم میرسد دوست داشتم کنار آیه های قرآن بنویسم ومیخواستم ببینم این کار بی احترامی به قرآن محسوب نمیشود؟نوشتن در قرآن یا حاشیه قرآن اشکال دارد یا نه؟,منابع دینی
14213,آیا دعای شصت قاف صحیح است؟در قرآن شش آیه وجود دارد که هرآیه 10 ق دارد مثل 246بقره که به آن شصت قاف میگویند،و خواصی برای خواندن آن ذکر شده،آیا سند دارد؟,منابع دینی
14223,دعای ام صبیان چه دعایی است؟,منابع دینی
14225,آیا دعای مقاتل بن سلیمان (که توصیه شده برای گرفتن حاجت صدمرتبه خوانده شود)، اعتبار دارند؟ (ضمنا این دعا در مفاتیح الجنان نیز آمده است),منابع دینی
12714,با عنایت به آیه شریفه 34 سوره نساء، آیا صدور افعال و رفتار زیر از زن دلیل بر کراهت و نشوز وى است؟1 ـ ابراز بی‌علاقگی به زوج و کراهت از نزدیکى و جلوگیرى از عزل.2 ـ بگوید: «من شخص دیگرى را مى‌خواستم و از تو خوشم نمى‌آید» و کراراً از همان اوایل ازدواج درخواست طلاق کند.3 ـ به خواسته شوهر اهمیتی ندهد، بى‌اعتنایى و لجاجت کند، رفت‌وآمدها و تلفن‌هاىدیگران به منزل را که در غیاب شوهر انجام‌شده، از او کتمان نماید.4 ـ بدون اجازه و اطّلاع شوهر از منزل خارج‌شده و به محافل اجتماعى خلاف شئون و میل شوهر برود.5 ـ در غیاب شوهر و بدون اطّلاع او، اموال باارزش وى را از منزل خارج کند و در حضور شهود تضمین برگشت بدهد، ولى عمل نکند؛ و جهیزیه خود را نیز طبق سند کتبى تحویل گرفته و با خود ببرد و بى‌اذن زوج پس از سه ماه زندگى را ترک کند.6 ـ برخلاف شروط ضمن عقد، مابقى قباله خود را به اجرا گذاشته و به هیچ‌یک از توافقنامه‌ها و تعهّدات طرفین که توسّط زوجه و پدرش امضاشده، عمل نکند.7 ـ ادامه زندگى خود را منوط به دریافت کلّ قباله و حقّ مسکن و دریافت سه فقره چک سفید امضا از شوهر و کسان او بنماید.,منابع دینی
8968,راه‌هاى يقين به اصول دين کدام است؟,منابع دینی
13552,چگونگی اعتبار منبع این روایت چیست؟,منابع دینی
13561,من دو تا دختر دارم به نام سما و اسرا، نامهایی که در قرآن آمده نام سومین دخترمان را می خواهیم یسرا بگذاریم که در قران آمده است شما چه نظری دارید؟,منابع دینی
12594,تحصیل در حوزه و یا دانشگاه کدام یک واجب تر است، با توجّه به این که عدّه اى از جوانان با استعداد و علاقه مند به علوم اسلامى، بین انتخاب حوزه و دانشگاه مردّد مى باشند؟,منابع دینی
15598,صحت نهج‌البلاغه به چه صورت است؟ آیا نامه 31 خطاب به امام حسن (ع) و عبارت اگر می‌توانی کاری کن که غیر تو را نشناسد (در مورد زن) معتبر است؟,منابع دینی
15618,آیا کتاب گنج‌های معنوی نوشته رضا جاهد معتبر است؟,منابع دینی
15619,نظر حضرت‌عالی در مورد دعای نادعلی چه است؟,منابع دینی
15623,چرا حضرت‌عالی دعای عدیله را در مفاتیح نوین ذکر نکرده‌اید؟,منابع دینی
15631,خواندن ادعیه و قرآن به زبان فارسی چه حکمی‌ دارد (با توجه به این‌که ما زبان عربی را کاملاً بلد نیستیم و در صورت غلط خوانی معنای عبارات تغییر می‌کند؛ بهتر نیست آن‌ها را به‌صورت فارسی خوانده و در معنای آن‌ها نیز تأمل‌کنیم)؟ در بعضی از ادعیه آمده که مثلاً ذکر خاصی را به تعداد مشخصی بخوانید حکمت این‌ها چیست؟,منابع دینی
15635,آیا کتاب مهج الدعوات و منهج العبادات نوشته‌ی سید بن طاووس (ره) از کتب معتبر است؟,منابع دینی
15636,دعاى توسّل در چه شب یا روزى باید خوانده شود؟,منابع دینی
15644,آیا كتاب جامع الدعوات معتبر است؟,منابع دینی
13842,آیت‌الکرسی دقیقاً چند آیه است (برخی می‌گویند فقط همان آیه اوّل است)؟,منابع دینی
13856,آیا قرائت قرآن، صرف تحرّک زبان و بلند خواندن آن است یا نگاه کردن و فهمیدن هم جزء قرائت قرآن محسوب می‌گردد؟,منابع دینی
13857,اصلاح کلمات یا حرکات چاپى و یا رسم‌الخط قرآن که به‌صورت غلط نوشته‌شده باشد چه حکمی‌ دارد؟,منابع دینی
13860,نظر شما در مورد تفسیر على بن ابراهیم چیست؟,منابع دینی
13862,اخیراً شایع شده که قرآن‌هایی که در سفر حج به حجاج ایرانی از طرف دولت سعودی اهداشده است دارای تحریفاتی است؛ آیا این مطلب صحت دارد؟,منابع دینی
13863,منظور از حدیث قدسی چیست و چه تفاوتی با قرآن دارد؟,منابع دینی
13818,آیا بر طبق روایات، شرف الشّمس معتبر است؟,منابع دینی
14136,آيا احاديث كتاب (كشكول منتظرى) ازنظر صحت احاديث، درست و صحیح است؟,منابع دینی
14138,"کتابی بین خانم ها پخش شده به نام ضیاء العیون, که دارای اشکال و حروف خاصی است . آیا این کتاب ها سندیت دارند یا خیر؟",منابع دینی
14140,ایا خواندن کتاب تورات و انجیل برای مسلمان شیعه گناهی ندارد؟,منابع دینی
14145,در رابطه با كتابهاي دكتر خانجاني كه در اينترنت موجود است ميخواستم نظر مبارك معظم له را بدانم؟,منابع دینی
14148,کتاب صحیفه مهدیه آیا معتبر است یا نه ؟در چاپ نهم با ویرایش جدید وتجدید نظر واضافات نوشته شده است؟,منابع دینی
14150,نظر حضرتعالی درباره کتاب ملاحم و الفتن چیست؟ آیا می‌توان به آن اعتماد کرد؟,منابع دینی
14152,خواندن کتب علامه طهرانى چه حکمى دارد؟(حرفهاى امروزه در شبکه ها اجتماعى حقيقت يا شايعه مى باشد؟) علامه محمدحسين طهرانى صاحب معاد شناسى ورساله لب اللباب منظورم مى باشد؟,منابع دینی
14153,آيا كتاب النجم الثاقب نوشته ميرزا حسين نوري طبرسي در زمينه شناخت امام زمان كتاب معتبري است؟,منابع دینی
13619,احادیث قدسی تحریف شده اند یا نه؟ آیاخواندن و عمل به آنها درست است؟,منابع دینی
13622,اگر از امام جماعت مدرسه و محله یا کسی دیگر سوال دینی پرسیده شود می توان به آن اعتماد کرد یا همیشه باید راجع به ذکر کردن منبع یا عالم بودن فرد وسواس داشت؟,منابع دینی
13624,سؤال سايتي دارم كه درزمینهٔ ابزار دهی به وبلاگ به‌خصوص مذهبي هاش _ يك نفر درخواست ساخت اختصاصي ابزار نمايش حديث را داد كه بتونه بزارِ در سايتش و مردم كد اين ابزار را در وب خود قرار بدهند و حدیث‌های كه گذاشته می‌شده رو در وب خود نمايش بدهند: بعد من گفتم اين ابزار رو می‌سازم پس‌ازاین حرفم فهميدم ایشان اهل سنت هستند و گفتن كه ميخان حديث از قران و پيامبر ص و خلفا بزارند سؤال اینجاست بسازم يا بگویم نه؟,منابع دینی
16176,منظور از رطوبت مسرى چقدر است؟ اینکه سردی حس کنیم کفایت می‌کند؟,منابع دینی
16259,بسیارى از سخنرانی‌ها، بیانیه‌ها، مصاحبه‌ها و مانند آن داراى متونى طولانى است; درحالی‌که خبرنگار مجبور به خلاصه کردن آن است. در خلاصه گیرى، امکان فاصله گرفتن از مضمون و احیاناً القاى یک مفهوم دیگر وجود دارد. آیا این کار نیز خیانت‌درامانت محسوب می‌شود؟,منابع دینی
21049,این حدیث پیامبر (ص) که موسیقی در دل نفاق ایجاد می‌کند؛ آیا منظور همه نوع موسیقی است؟ آیا این حدیث به‌طور غیرمستقیم گوش کردن موسیقی را ممنوع می‌کند؟,منابع دینی
21071,یکى از برادران شاعر جوان، اخیراً ترجمه کل قرآن مجید را به شعر و به نظم درآورده است که به‌عنوان نمونه دو سوره حمد و کوثر ضمیمه است.سوره حمد:سرآغاز صحبت به نام خداست *** که بخشنده و مهربان کبریاست ستایش بود خاص آن کردگار *** که باشد دو گیتى از او برقرار که بخشنده و مهربان است نیز *** بود صاحب عرصه رستخیز تو را می‌پرستیم تنها و بس *** نداریم یاور به‌غیراز تو کس مرا کن هدایت به راه درست *** به آن‌کس که مُنعَم ز نعمات تُست نه آنان ‌که خشمت بر آنان رواست *** نه آنان ‌که هستند گم ره ز راست؛ و نظم سوره کوثر: سرآغاز صحبت به نام خداست *** که بخشنده و مهربان کبریاست همانا تو را اى پیامبر که ما *** نمودیم خود حوض کوثر عطا تو هم پس به شکرانه مى خوان نماز *** براى خدایت بکن ذبح باز همانا همان‌ کس که عیبت بخواند *** خودش نسل مقطوع و ابتر بماند؛ لذا با توجه به این‌که نشر فرهنگ قرآنى با زبان شعر که در بسیارى از مردم اثر عمیق و مثبت دارد، یکی از نهادهای فرهنگی مصمّم است آن را تکثیر و ترویج دهد، نظر حضرت‌عالی در این مورد چه است؟,منابع دینی
21115,آیا کسى که می‌خواهد عمل به احتیاط بنماید می‌تواند مثلاً احتیاطات بیع را از فلان مرجع و احتیاطات صلاة را از مرجع دیگر اخذ کند؟,منابع دینی
21133,منظور از اماره چیست؟,منابع دینی
16803,در بعضى از مساجد شهر اردکان تعدادى قرآن خطّى و حزب قرآن مجید وجود دارد که اکثر آن‌ها خراب و ناقص گردیده و بقیّه در حال از بین رفتن است و حتى ممکن است به سرقت برود آیا جایز است که به‌عنوان امانت به نام همان مسجد در موزه اردکان نگهدارى شود؟,منابع دینی
16287,قراى معروفى که آیاتى از قرآن مجید را با صوت زیبا تلاوت مى کنند و آن را روى نوار کاست و یا ویدئو ضبط مى کنند، آیا مى توانند امتیاز آن را خرید و فروش کنند و آیا باید دیگران در موقع تکثیر از آنها اجازه بگیرند؟,منابع دینی
17754,منظور از قرائت صحیح چیست و آیا رعایت قواعد تجویدی لازم است؟,منابع دینی
22422,در بعضى از مساجد تعدادى قرآن خطّى و حزب قرآن مجید وجود دارد که اکثر آن‌ها خراب و ناقص گردیده و بقیّه در حال از بین رفتن است و حتى ممکن است به سرقت برود آیا جایز است که به‌عنوان امانت در موزه نگهدارى شود؟,منابع دینی
20907,چون این‌جانب احتیاط می‌کنم می‌خواستم بدانم آیا با سؤالاتی که از چند مرجع می‌نمایم می‌توانم به سخت‌ترین آن عمل نمایم؟,منابع دینی
20925,آیا شلوغ بودن درس خارج یک مجتهد، با توجّه به سومین راه شناخت مجتهد اعلم (اشتهار در محافل علمى) و با توجّه به این‌که کسانى که درس خارج می‌خوانند عموماً از اهل علم هستند، می‌تواند دلیل اعلمیت او باشد؟,منابع دینی
20941,اگر انسان بتواند تشخیص دهد که فلان مرجع ازنظر مبانى اصولى قوی‌تر است آیا این تشخیص، در اعلم بودن آن مرجع دخیل است؟,منابع دینی
23735,اگر در شهری اول ماه ثابت شود، آیا در شهرهای دیگر نیز اول ماه ثابت می‌شود؟,منابع دینی
24108,درباره لغت ذهن، اینطور که فهمیدم این لغت در قران و حدیث وجود ندارد. پس تعریفش در روایات وجود ندارد و فرهنگهای لغت فارسی هم معانی گوناگون و نامشخص ذکر کرده اند. لطفا برایم لغت ذهن را توضیح مختصر فرمایید، تشکر.,منابع دینی
24476,چرا برخی مدعی شده‌اند قرآن در رابطه با سامری دچار اشتباه شده و پاسخ این ادعا چیست؟,منابع دینی
24283,چرا معارضاتی که تاکنون در مقام پاسخ به تحدی قرآن ارائه شده‌اند، نمی‌توانند پاسخی برای تحدی قرآن و درنتیجه شکست قرآن تلقی شوند؟,منابع دینی
24315,چرا در بسیاری از موارد آیات قرآن ناقص هستند و مفسران و مترجمان مجبور می‌شوند برای کامل کردن معنای آیات، به صورت مکرر مطالبی را بیان کنند که در خود قرآن نیامده است؟,منابع دینی
24322,فهرستی می‌خواهم از کتاب‌هایی که شأن نزول سوره‌ها و آیات را نوشته‌اند؛ کتاب‌های معتبر به زبان فارسی و عربی.,منابع دینی
24418,سلام. در بسیاری از موارد که ایراد ادبی به قرآن گرفته می‌شود، مفسران می‌گویند طبق قواعد ادبیات عرب این صحیح است. سؤالم این است که قرآن مطابق ادبیات عرب است و خودش را با آن تطبیق می‌دهد یا برعکس است؛ یعنی قرآن خودش مستند و مدرکی برای ادبیات عرب است؟ اگر قرآن مستقل است و خودش مستند است پس چرا در ایرادات ادبیاتی، قواعد ادبیات عرب را معیار قرار می‌دهیم؟ آیا اختلاف نظر هست یا همه یک نظر دارند؟,منابع دینی
24135,سلام در صلوات خاصه حضرت زهرا عبارت و السر المستودع فیها در روایت مربوط به این صلوات در کتب شیعی ذکر شده؟ بعضی جاها این عبارت رو حذف کردن لطفا راهنمایی کنید,منابع دینی
24149,در نهج ابلاغه حضرت امام علی علیه السلام وحدت عددی از خدا نفی شده و براهینی عقلی هم برای این موضوع وجود دارد در کنار این موارد؛ اما حضرت امام سجاد علیه السلام در دعای ۲۸صحیفه سجادیه از وحدت عددی با عبارات وحدانیه العدد یاد می کنند و در آیه ۷ سوره مجادله اطلاق عدد بر خداوند متعال شده با این حساب چطور ایه و روایت وحدت عددی با روایت نفی وحدت عددی قابل فهم هست؟یا اینکه معنای دقیق ترین وجود دارد که تا حال به اون اشاره نشده؟,منابع دینی
24216,چرا نسخ با الهی بودن قرآن منافاتی ندارد؟ آیا نسخ به معنای تغییر در نظر خداوند و درنتیجه خود او نیست؟ آیا امکان نداشت خداوند از آغاز احکام را چنان تشریع کند که بعداً نیازی به نسخ و تغییر نباشد؟,منابع دینی
24235,کتاب مکیال چه جورکتابی هست وآیابه دستورامام زمان علیه السلام آنرا نوشتن؟,منابع دینی
24373,ادعای نولدکه، مبنی بر تراز اول نبودن قرآن، چقدر صحیح است؟ چه فرقی بین یک کتاب اعجازآمیز با شاهکار ادبی وجود دارد؟ آیا قرآن فقط معجزه است یا افزون بر این، شاهکار ادبی و یک متن تراز اول نیز است؟,منابع دینی
24724,آیا عهد جدید همان انجیل است؟,منابع دینی
24727,**آیات سوره انعام، به ویژه آیه 134 و آیه 135، چه ارتباطی با موضوع شفاعت معصومین (علیهم السلام) دارند و چرا از این آیات نمی‌توان برای اثبات شفاعت آنها استفاده کرد؟**,منابع دینی
24656,"سلام و خداقوت ببخشید سوال مهمی دارم اینکه پیامبرفرموده (من شهر علم هستم..‌‌‌..یعنی چه ؟چه آثارعلمی مستندی(قانع کننده)از علم پیامبر وجودداره؟؟همچنین درباره امامان جعفرصادق و باقر(ع)،بجز علوم دینی و اسلامی،چه علوم خاصی داشتن؟؟؟
لطفا با مستندات قطعی، راهنماییمون کنید...
سپاسگزار شما هستیم",منابع دینی
24677,بر اساس روایات اهل‌بیت علیهم‌السلام چه عواملی باعث تقویت و زیاد شدن حافظه می‌شود؟,منابع دینی
