_id,question.text.fa
14287,آیا استبراء از زنا با دیدن حیض تمام می شود؟
14288,اگر در مورد زنای به عنف اختلاف باشد فرد مدعی زنای به عنف و دیگری مدعی رضایت است و عدم تجاوز به عنف، راه حل چیست؟
14289,اگر مسلمانی به زن کافری به عنف تجاوز کند حد قتل در مورد مسلمان اجرا می شود؟
14290,آیا لواط به عنف شخص مجرد در صورت اقرار، قتل است؟
14291,اگر مردی مقطوع الذکر باشد و به وسیله آلت مصنوعی دخول در دبر مرد دیگری کند آیا لواط محقق می شود ؟
14292,در لواط هم فاعل وهم مفعول کشته میشوند؟
14293,آیا فحش ناموسی به یک زن حکم قذف را دارد و برخی از اشاراتی که در عرف برای فحش علم شده اند حکم لفاظ را دارد؟
14294,طبق قانون اصلاح قانون مبارزه با مواد مخدر و الحاق موادی به آن مصوب مجمع تشخیص مصلحت نظام هر کس مبادرت به کشت خشخاش یا کوکا کند و یا برای تولید موادمخدر به کشت شاهدانه بپردازد علاوه بر امحای کشت، برحسب میزان کشت مجازات خواهد شد:۱ ـ بار اول، ده تا صد میلیون ریال جریمه نقدی.۲ ـ بار دوم، پنجاه تا پانصد میلیون ریال جریمه نقدی و سی تا هفتاد ضربه شلاق.۳ ـ بار سوم، صد میلیون تا یک میلیارد ریال جریمه نقدی و یک تا هفتاد ضربه شلاق و دوتا پنج سال حبس.۴ ـ بار چهارم، اعدام.طبق این قانون حتی اگر شخصی برای خود به کشت خشخاش کند طبق این قانون اعدام می شود برای بار چهارم از آنجا که از تعریف افساد فی الارض برداشت می شود این شخص که برای خود کشت خشخاش می کند شامل مفاد افساد فی الارض نمی شود آیا اعدام چنان شخصی مبنای شرعی دارد ؟
14295,آیا در اسلام حکم کسی که مواد مخدر مصرف میکند یا میفروشد اعدام است و آیا در اسلام دلیلی مبنی بر اعدام فروشنده ی مواد مخدر داریم؟
14296,آیا مفسد فی الارض شاخه ای از مهدورالدم است؟ البته به هیچ وجه منظورم این نیست اگر کسی خواست فقط صرف اعتقاد به مهدور الدم بودن شخصی خودسرانه دست به این عمل بزند.
14297,آیا اعدام افرادی که بخاطر مواد مخدر توسط دولت صورت میگیرد از نظر شرع و عرف اسلام تطبیق دارد؟و دین اسلام این امر را قبول دارد؟
14298,آيا جايز است محارب به صورت ذبح اعدام شود؟
14299,حکم و جزای تهدید چیست؟
14300,اگر مجرم هم مصداق محارب باشد و هم مصداق یاغی،کدام حکم در اجرا مقدم است؟
14301,اگر ثابت شود یکی از دو نفر سرقت کرده اند ولی هیچیک سرقت را به گردن نگیرند تکلیف چیست؟
14302,آیا برداشت اینترنتی از حساب مالی دیگران، سرقت و موجب حدّ می شود؟
14303,آیا مجازات امین در صورتی که دزدی کند برابر مجازات دزد است و یا شدیدتر است؟
14304,در عبارت { لا یشترط فی تحقق المحاربه اخذ النصاب } منظور از نصاب چیست ؟
14305,اگر مسلمانی شراب یا خوک و یا سگ هایی که در اسلام خرید و فروش نمی شوند را از حرز شخص کافر سرقت کند حد سرقت در مورد او اجرا می شود و آیا موارد مذکور اگر مالیت ندارند ملکیت دارند یا خیر؟
14306,آیا حکم شرابخوار همواره زدن 80 ضربه شلاق است؟ یا کم و زیاد هم میشود؟ آیا ممکن است حکم تبعید یا تراشیدن سر هم به مجازات افزود یا این کار نوعی بدعت است؟
14307,آیا استفاده از دستگاه های تست تنفسی الکل با توجه به احتمال خطا در دستگاه ومحصور بودن راه های اثبات حدود در شرع مقدس اسلامی و قانون از لحاظ شرعی موجه وبلا اشکال است یا اینکه باتوجه به حصری بودن دلایل در صورت فقدان ادله دیگر این تست فاقد شرط اثبات شرب خمر و جاری نمودن حد است؟
14308,اگر شخصی را سه بار بابت خوردن شراب حد بزنند، آیا در مرتبه چهارم حد او قتل است؟
14309,آیا حرمت شراب از ضروریات دین نیست تا انکار آن به طور مستقیم منجر به کفر و ارتداد شود؟
14310,آیا ارتداد از طریق شهادت شهود(چندشهود) و اقرار ثابت میشود؟
14311,مجازات اعدام مرتد چیست آیا از باب حد اعدام می شود یا از باب تعزیر ؟
14312,اگر فردی لحظه انعقاد نطفه ،ابوین او کافر باشند ولی لحظه تولد یا بعد از آن مسلمان شوند، این طفل پس از بلوغ کافر شود آیا کافر فطری است یا ملی؟
14313,در مواردی که حد به گونه ای باشد که نیم ضربه شلاق در آن باشد در این صورت نيم ضربه شلاق چطور اجرا مي شود؟
14314,1. نظر اسلام و نظر معظم له در مورد تبدیل مجازات بدنی به مالی چیست؟2. اگر قایل به جواز باشیم آیا تبدیل فقط در تعزیر جاری است بدون اینکه قصاص و حدود را در بگیرد؟3. معیار و ملاک برآورد مالی بنابر جواز چیست؟4. چه کسی حق دارد که این تبدیل را بنابر جواز انجام دهد؟5. احکام تکلیفی مترتب بر جواز چیست؟
14315,فردی مرتکب قذف و زنای غیر محصن شده که تا کنون حد بر او اجرا نشده است آیا می توان در اجرای دو حد که مجازات از یک نوع است قائل به تداخل اسباب شد و یک حد را که حداکثر است [صد جلد] اجرا کرد؟
14316,آیا با توجه به شرایط می توان نحوه اجرای حدود را تغییر داد؟
14317,اجرای اعدام با روش برداشتن عضو جایز است؟
14318,کسی که به شلاق محکوم شده شلاق خوردن او به چه شکل است؟
14319,آیا اجرای حکم شلاق حدی بر متهمی که روزه دار است گناه می باشد؟
14320,آیا در شرایطی که اجرای شلاق از حالات قدیم خارج شده و مغایر کرامت انسانی تلقی می شود می توان آن را معلق یا تبدیل کرد نمود ؟
14321,آیا اجرای حدود واجب توصلی هستند یا تعبدی که نیاز به قصد داشته باشد؟
14230,گوش دادن صوت دعا رقیه الشرعیه چه حکمی دارد؟ اصلأ این دعا معتبراست؟
14231,در بعضی از کتاب های دعا در قسمت زیارت عاشورا کلماتشان کم یا زیاد هست کدام‌یک از آن‌ها درست هست؟
14232,در روایات که به ذکر در صبح و شام توصیه شده است،منظور از شام آیا بعد از اذان مغرب است؟ 2-واذکاری توصیه شده بهنگام غروب ،آیا منظور از قبل غروب است یا بعد از ان؟
14233,آیا یاسین مغربی سند معتبر دارد؟ خواندن آن در جلسات زنانه چه حکمی دارد؟
14234,آيا بدوح اسم خدا است يا ملائكه آيا كمك خاستن از اسم بدوح يا اسرافيل يا طاطائل و هراقيل و.... آيا اسمي مثل هراقيل اسم ملائك هس يا شياطين و استفاده از اين نوع اسم حرام است؟
14235,آیا صدا زدن خداوند با این اسم ( خدای گنهکاران) اشکال دارد؟
14236,آیا هزینه دعانویس را ندهم برای من مشکلی دارد یا ضرر زیان می‌آورد؟
14237,طلب استغفار برای خوانندگان زن و رقاصه‌ها چه حکمی دارد؟ برای غیر کافران می‌توان طلب مغفرت یا هدایت به راه راست کرد؟
14238,آیا برای خواندن دعای قاموس قدرت نیاز به اجازه استاد است و خواندن آن توسط افراد عادی زیان مادی ومعنوی دربردارد ودلیل آن چیست؟
14239,میخواستم بپرسم دعای جلیل الجبار و دعای غریق مورد تاييد هست؟
14240,ذکر گفتنبا تسبیحی كه 1000 يا بيشتر مهره داشته باشد كه امروزه در جامعه ما به‌عنوان مدو چشم‌ و هم‌ چشمی رايج است آيا اشكال دارد؟
14241,دعای نافه گردون که برا پسر شدن جنین انجام میدن ریشه شرعی داره یانه؟
14242,خواندن دعای معراج اشکال دارد؟
14243,در سطح اینترنت ذکر بسم الله الرحمن الرحیم بحق بسم الله الرحمن الرحیم بسیار منتشر شده است ولی هیچ جا منبع آن نوشته نشده آیا این ذکر معتبر هست؟
14244,آیا این صلوات (اللهم صل و سلم و زد و بارک علی رسول الله و آله الاطهار) سند دارد؟ و اگر سند ندارد فرستادنش چه حکمی دارد؟
14245,خانومها سر سفره صلوات بطری های آب جهت تبرک قرار میدهند این کار بسندیده است؟
14246,دعاي چهل کليد که ازحضرت فاطمه زهرا سلام الله تعالی نقل شده چيست وچه خاصيتي دارد؟
14247,آیا به کار بردن عناوینی ازجمله عبدالباسط رحمه الله یا رضوان الله علیه برای قاریان اهل سنت صحیح است؟
14248,لطفا بفرمایید نظر مبارک حضرتعالی درباره خواندن دعای ندبه در غیر ایام مأثوره چیست؟ و آیا تفاوتی میان تنها خواندن یا به صورت جمعی خواندنِ آن وجود دارد؟ در صورتی که روز معینی را سنتّ بکنند که مردم گمان کنند باید چنین باشد، چطور؟
14249,آیا دعای حل مشکلات از کتب معصومین رسیده است؟
14250,فلسفه تکان دادن انگشت هنگام خواندن دعای ماه رجب چیست؟
14251,از جهت حوزه تلبس بدون حکم غيرقانوني أست اگر بنده که حکم ندارم منبر بروم وپاکت نگيرم أز جهت شرعي إشکال دارد؟ ميوه هايي که به بنده داده ميشود براي بردن يا خوردن در همان مجلس خوردنش إشکال دارد؟ اگر قبول نکنم ناراحت ميشوند استفاده ام آزماشين عياب وذهاب و000جايزاست؟
14252,روحانی که به روستایمان آمده برای دهه محرم دو میلیون تومان می‌گیرد مگر روحانیان برای تبلیغ حقوق نمی‌گیرند؟
14253,اگرکسی معجزه ای از معصومین ببیند چکار کند پیش مردم بگوید یانه؟
14254,دادن لقب امام الفقهاء برای امام صادق (ع) چه حکمی دارد؟
14255,طلبه‌ام تا کفایتین خوانده‌ام سال‌هاست که در حوزه‌های علمیه یزد تدریس دارم لکن معمم نیستم آیا منبر رفتن برایم جایز است.
14256,گرفتن شهریه مشروط به نیاز است؟
14257,معلم بازنشسته هستم در درس خارج حوزه بطور مرتب شرکت دارم مبلغی پول به طلبه ها می دهند من هم می گیرم حکم آن چیست؟
14258,بستن عمامه روي پا مكروه است يا در حالت نشسته؟
14259,آیا مستحب است طلبه به دست علمای دین معمم شود؟ منشأ این سنت کجاست؟
14260,من طلبه هستم آیا برای این که از حضور در کلاس غیبت کرده ایم مجبور به پرداخت جریمه شویم این کار جایز است؟
14261,اگر فردی می داند حق الناس بر عهده دارد اما بین مقدار کمتر و بیشتر ( اقل و اکثر ) شک دارد، وظیفه اش چیست؟
14262,شخص در کانادا از طریق فضای مجازی در جلسه مجازی دادگاه حاضر و از طریق ویدئو کنفرانس سوگند یاد نموده، آیا از نظر شرع پذیرفته است ؟
14263,چنانچه در نماز واجب سوره الرحمن خوانده شود آیا میتوان بعد از هر آیه «فبای الاء ربکما تکذبان» عبارت «لابشیء من الائک رب اکذب» را بگوید؟
14264,حکم مرتدی که حربی را بکشد و حربی که مرتدی را بکشد چیست ؟
14265,فردی یک دستگاه تلویزیون قدیمی دارد و یک دستگاه جدید می خرد، آیا به تلویزیون قدیمی خمس تعلق می گیرد؟
14266,آیا انتقال مالکیت از مصادیق تلف حکمی هست؟
14267,آیا پیش بینی آینده زندگی دختر و پسر و هم ستاره بودن آنها از روی اعداد و ... صحیح است؟
14268,چندی است در سایت‌ها با علم اسامی مواجه شده‌ام، بعد از دادن نام خودم و همسرم و دخترم نام همسرم که علی می‌باشد از نوع اشرافی متضرر و دخترم رها از نوع حادثه‌آفرین شناخته شد، حال سؤال من از این است که آیا ایشان این علم را قبول دارند و آیا به نظر ایشان دختر و همسرم باید نام‌های زیبایشان را تغییر دهند؟ هرچند آنچه در رابطه با توضیحات نام‌ها دادند با مشکلات مالی و اتفاقات ناگوار برای دخترم جور درمی‌آمد؟
14269,آیا پارچه سبزی که زنان به ضریح امامان گره میزنند یا کلید قفل میکنند اشکال ندارد؟
14270,خواندن دروس عرفان مثل فصوص چه حکمی دارد؟
14271,آیا عرفان و پیمودن مراحل آن و سیر و سلوک معنوی حرام است؟
14272,در بعضی از مناطق جهت بدرقه مسافر پشت سر آن آب می‌ریزند که زود برگردد آیا در روایات و سیره امامان علیهم‌السلام چنین کاری در آداب بدرقه کردن مسافر آمده است؟ یا اینکه این کارها جز دین نیست و از خرافات است؟
14273,آیا پاسخ به سلام در فضای فضازی لازم است ؟ آیا شرطی و مسئله ای دارد ؟ با توجه به اینکه گروه های اجتماعی بیش از تعداد زیادی سلام کرده اند ؟
14274,آیا بوسیدن دست پدر بزرگ و مادر بزرگ جایز است؟
14275,زیارت قبور پدر بزرگ و مادر بزرگ هم صله ی رحم می باشد؟ حکم آن چیست؟
14184,آیا قرآن را ایستاده خواندن مستحب است؟
14185,ببخشید میخواستم بدونم چسبوندن گل نگین و....روی جلد قرآن و صفحه های قران به «منظور زیبایی» اشکال دارد؟
14186,استفاده از نرم افزارهای استخاره صحیح و جایز است؟
14187,اگر قرآن را توی دیوار سردرب ورودی منزل قراربدیم وبعدگچ بکشیم که داخل دیوارباشد اشکال ندارد؟
14188,درضریح امامزاده ما بر قبر مطهر قرآن روی رحل باز گذاشته است لازم است بسته شود یا خیر؟
14189,آیا خواندن سوره یوسف برای خانم ها کراهت دارد؟
14190,آیا این مطلب صحیح است و در روایات آمده است: ده دقیقه قبل و بعد از اذان مغرب تلاوت قرآن باعث ضعیف شدن چشم می شود؟
14191,آیا آیه ی 30 سوره ی الذاریات که گفته قالوا کذالک قال ربک (در اینجا ک پایانی کذالک با کسره و ک ربک با کسره می باشد) از همین اشتباهات نگارشی قرآن عثمان طه هست یا آنکه قاعده ی مخصوص به خود دارد؟ مثلا برای مونث با کسره میاید ک پایانی کذالک و ربک ؟
14192,هنگام ورزش می‌شود قرآن گوش داد یعنی با قرآن ورزش کرد؟
14193,در یکی از سایت‌ها دیدم که بوسیدن قرآن مکروه است خواستم ببینم صحت دارد؟
14194,آیا امکان دارد در آخر قرائت قرآن، به جای صدق الله العلی العظیم، صدق الله الجبار العظیم گفت؟
14195,فرزندم سوره های کوتاه رابه صورت شعر و آهنگ حفظ میکند، آیا این کار شرعا اشکال دارد؟
14196,اخیرا قرانی را مورخین کشف کرده اند که به زبان حجازی نوشته شده است وقدمت آن به پیش از زمان پیامبر میرسد لطفا نظر خود را در ان باره اعلام کنید؟
14197,خواندن قرآن از روی موبایل به صورت دراز کش نیز خودداری شود؟
14198,قرائت قرآن از حفظ در حال درازکش چه حکمی دارد؟
14199,آیا قرائت قران با نگاه کردن به ایات بدون حرکت لبها صحیح است؟
14200,آیا استحباب حفظ قرآن همانطور که صاحب جواهر ره ادعا کرده اجماعی است؟
14201,در ساعات استخاره، نهار تا ظهر داریم، منظور از نهار تا ظهر چه ساعت شرعی از روز است؟
14202,آیا قرائت قرآن به صورت تحریری که قراء مشهور مثل عبد الباسط و دیگران می خوانند جایز است؟
14203,من در تقلید از قرائت قرآن از استاد مشاری بن راشد العفاسی تقلید میکنم.شنیده ام که این آقا وهابی هستند واظهارات ضد شیعی داشتند و مجوز حمله به شیعیان مظلوم یمن را صادر کرده و با کشتار شیعیان یمن موافق بوده است، با این اوصاف تقلید من از ایشان در تقلید ترتیل قرآن کریم از ایشان جایز است؟
14204,آیا انداختن آیة الکرسی در داخل کیف است به گردن اسب ایرادی دارد؟
14205,آیا امکان دارد قرآن و دعا ها را به صورت دکلمه یا حماسی خواند؟
14206,متى تُحْصَى الآيات كجزء؟
14207,بعضی شبهه میکنند که علامه مجلسی رحمت الله علیه در کتاب مرآة العقول من شرح أخبار آل الرسول» جلد دوازدهم ص 525 گفته است که :همانا قراني که جبرئيل (عليه السلام) براي حضرت محمد (صلى الله عليه وسلم) آورد هفده هزار آيه بود[1]. درباره اين حديث مي‌گويد: موثق است، و در بعضي نسخه‌ها از هشام بن سالم بجاي هارون بن سالم آمده است، پس روايت صحيح است، مخفي نيست که اين روايت روايات صحيح ديگر، صريح و واضح است در مورد، کم شدن قرآن، و تغيير آن و نزد من روايت در اين زمينه از لحاظ معنا متواتر مي‌باشد، و کنار گذاشتن همه اين روايات موجب سلب اعتماد کمتر از تمام روايت مي‌گردد بلکه در گمان من روايت در اين زمينه کمتر از روايت درباره امامت نيست، پس چگونه آن را (امامت) با روايت ثابت مي‌کنند؟»يعني چگونه با خبر و روايت امامت را ثابت مي‌کنند اگر که اخبار و روايت تحريف قرآن را کنار گذاشتند و دور ريختند؟ پاسخ چیست ؟
14208,آیا در خواندن معوذتین ترتیب خاصی شرط است؟
14209,آیا خواندن قرآن طوری که باعث شود از حال خود خارج شوی گناه است؟
14210,بعضی وقتها هنگاه خواندن قرآن برداشتی یا نکته ای چیزی که به ذهنم میرسد دوست داشتم کنار آیه های قرآن بنویسم ومیخواستم ببینم این کار بی احترامی به قرآن محسوب نمیشود؟نوشتن در قرآن یا حاشیه قرآن اشکال دارد یا نه؟
14211,در جمهوری آذربایجان، سال‌هاست هنگام سال نوی میلادی، مراسم برگزار می‌کنند و این روز را جشن می‌گیرند. درخت تزیین می‌کنند و کارهایی شبیه رفتار مردم کشورهای دیگر در سال نوی میلادی انجام می‌دهند. این کار چه حکمی دارد؟
14212,ولنتاین مشابه ایرانی دارد که به آن اسفندگان می گویند، نظر معظم له را در این مورد بیان بفرمایید؟ (روز پنجم اسفند مطابق با تقویم ایرانی روز جشن (اسفندگان) شناخته می شود. روزی که از آن مقام زن به عنوان مظهر ونماد عشق واقعی شناخته می شود)
14213,آیا دعای شصت قاف صحیح است؟در قرآن شش آیه وجود دارد که هرآیه 10 ق دارد مثل 246بقره که به آن شصت قاف میگویند،و خواصی برای خواندن آن ذکر شده،آیا سند دارد؟
14214,شیخ بهایی گفت این ختم را انجام بدهید اگر حاجتتون برآورده نشد مرا لعن کنید حالا یه کسی این ختم و برایم انجام میده تا امام زمان و امسال یا فروردین سال آینده ببینمش اگر نبینمش نظرتون در مورد لعن کردن چیست؟
14215,میخواستم بدونم دعا برای شهادت مناسب است ؟
14216,آیا دعای صد صلوات سند معتبر دارد؟
14217,بعضی از دعا ها آمده که در وقت صبح و شام خوانده شود آیا منظور بعد از طلوع و غروب است یا بعد از نماز صبح و عشاء؟
14218,دعای قلعه یاسین شرعاً اعتباری دارد؟
14219,درمورد دعای عهد نوشته بود که از حضرت صادق (ع) منقول است هر که چهل صباح این عهد را بخواند از یاوران قائم ما باشد. میخواستم بپرسم اگر روز مثلا یازدهم، خوابت برد و نتوانستی صبح، این دعا را بخوانی،آیا 30 روز بعدی که خواندی، با 10 روزی که قبلا خوانده بودی، با هم حساب میشوند40 روز؟ یا از روز دوازدهم، باید دوباره از اول تا 40صبح دعا را بخوانی؟
14220,آیا خواندن آیة الکرسی مغربی درست است؟
14221,بعضی دعاها را گفتن در اول شب و آخر شب بخوانید. این اول شب و آخر شب چه زمانی است؟
14222,دعا به جهت مرگ کفار اشکال ندارد؟
14223,دعای ام صبیان چه دعایی است؟
14224,آیا دعای احتجاب سندیت دارد؟
14225,آیا دعای مقاتل بن سلیمان (که توصیه شده برای گرفتن حاجت صدمرتبه خوانده شود)، اعتبار دارند؟ (ضمنا این دعا در مفاتیح الجنان نیز آمده است)
14226,آیا خواندن زیارت عاشورا رو به کربلا مستحب است؟
14227,آيا دعاي مولود اعظم براي خواندن در ماه رمضان سند معتبري دارد؟
14228,مراسم قالی‌شویان جایز است؟
14229,آیاخواندن آیه ی (أَمَّنْ یجِیبُ الْمُضْطَرَّ إِذا دَعاهُ وَیکشِفُ السُّوءَ)برای استجابت دعا اعتبارشرعی دارد؟
14511,اگر فردی در مرض منجر به فوت وصیت کند که به کسی بدهکار است و شک داشته باشیم که او برای ضرر زدن به ورثه اقرار به چنین بدهکاری کرده، حکم چیست؟
14512,آیا امکان وصیت بیش از یک سوم دارایی در هیچ شرایطی وجود دارد؟
14513,درصورتی‌که مجنىّ عليه از زنده ماندن خود مأيوس شده باشد، آيا مى‏تواند در مورد تبديل قصاص نفس به ديه، يا مصالحه، يا عفو جانى، وصیت‏ نمايد؟
14514,آیا میت می‌تواند وصیت کند که از ثلث اموالش به یکی فرزندانش چیزی ندهند؟
14515,اگر ميّت وصیت به کفن زائد بر متعارف کند درصورتی‌که صغیر دارد آیا عمل به آن لازم می‌باشد.
14516,اگر میت وصیت کرده از ثلث اموال او زمینی برای قبرستان عمومی در شهری خریداری شود درحالی‌که دفن و کفن میت در آن شهر برای همه رایگان است، آیا باید به وصیت عمل شود؟
14517,اگر کسى بخواهد همسرش پس از فوتش مادام الحیات در منزل مسکونى او سکونت داشته باشد و سایر ورثه مزاحمتى براى او ایجاد نکنند، چگونه باید وصیت کند؟
14518,آیا راضی نبودن شخصی به انجام کاری دلیل بر وصیت است؟ مثلاً بگوید راضی نیستم فلانی مرا غسل دهد.
14519,اگر میت وصیت کند که ورثه تقسیم ارث تا زمان خاص به تأخیر بیندازند آیا وصیت او صحیح است؟
14520,آیا انسان می‌تواند ثلث مالش را هنگام وصیت در اشیاى خاصی قرار دهد؟
14521,آيا تنظیم صلح‌نامه، قولنامه و وصیت در مرض متّصل به موت نافذ و صحيح است؟
14522,من به شوهرم وصیت کرده‌ام هر وقت مردم جنازه‌ام را در سردخانه نگهدارند تا شب جمعه خاکم کنند مثلاً اگر شنبه باشد تا جمعه صبر کنند این کار درست است؟
14523,مردى وصیت‏ كرده براى او حج بجا آورند. آيا دختر، يا همسرش نيز مى‏توانند به نيابت از وى حج بروند؟
14524,می‌شود وصيت كرد بجاي كفن ادمو تو بوريا بپيچند؟
14525,شخصى وصیت کرده که قرآن‌هایی که مدّت‌ها آن‌ها را می‌خوانده است با او در قبر بگذارند، آیا عمل به این وصیت جایز است؟
14526,بعضى از مسلمان‌ها در لبنان وصیت‏ مى‏كنند كه در لباس عروسى دفن شوند آيا اين وصیت‏ جايز است؟ و برفرض جواز آيا عمل به اين وصیت‏ بر وصی لازم است؟
14527,اگر ميّت وصیت‏ كند كه بعد از دفن، قبر او را نبش كرده و بدن او را به مشاهد مشرفه يا نقطه ديگر ببرند آیا عمل به آن لازم می‌باشد.
14528,ظرفی که در آن مشروبات الکلی نگهداری می‌شده است؛ اگر بعد از شستن مورداستفاده قرار گیرد؛ اشکالی ندارد؟ و خوردن آبی که داخل آن ریخته می‌شود اشکالی ندارد؟
14529,كسى كه آثار مرگ را در خود مى‏بيند اگر مالى نزد كسى دارد، يا در جايى پنهان كرده آیا اطلاع دادن در این زمینه بر او واجب است؟
14530,هرگاه کسی که امانت‌دار است نشانه‏هاى مرگ را در خود ببيند تکلیف او در مورد امانت‌های گرفته‌شده چیست؟
14531,اگر ظرف‌های بزرگ مثل خمره و پاتیل نجس شود براى شستن و تطهیر آن باید چه کرد؟
14532,پمپاژ غساله آب قلیل با پمپ‌های کوچک کفایت از گرداندن آب درون ظرف می‌کند؟
14533,آیا تشت هم ظرف محسوب می‌شود که با سه بار شستن تطهیر شود و یا یک‌بار کافی است و احکام خاص تطهیر ظرف مخصوص ظرف غذا است؟
14534,سگی که از آخور گوسفندان آب‌خورده، آخور چگونه پاک می‌شود؟
14535,هرگاه سگ ظرفى را لیسیده، یا از آن، آب یا مایع دیگرى، خورده باشد، چگونه می‌توان آن را پاک کرد؟
14536,هرگاه دهانه ظرفى که سگ دهان‌زده، تنگ باشد و نتوان آن را خاک‌مال کرد، تکلیف چیست؟
14537,اگر ظرفى در آن موش صحرایى افتاده باشد، چگونه باید آن را پاک کرد؟
14538,اگر ظرفی را خوک لیسیده باشد را چگونه می‌توان پاک کرد؟
14539,آیا زدن لیوان‌های نوشیدنی مثل شربت یا دلستر و امثال آن، به یکدیگر باعث حرام شدن نوشیدنی می‌شود؟
14540,آیا غذا خوردن داخل ظرف شکسته مکروه است؟
14541,اگر غذایى را که در ظرف طلا یا نقره است به‌منظور پرهیز از حرام در ظرف دیگرى بریزند، آیا همین مقدار هم اشکال دارد؟
14542,استفاده از ظرف طلا یا نقره در حال ناچارى چه حکمی دارد؟
14543,هرگاه شک کند ظرفى از طلا یا نقره است یا جنس دیگر، آیا استفاده از آن جایز است؟
14544,آیا استفاده از طلای سفید هم اشکال دارد؟
14545,خریدوفروش، ساخت و اخذ اجرت جهت ظروف طلا و نقره، چه حکمی دارد؟
14546,حکم استفاده از لوازم نقره‌ای در دکور یا بوفه منزل به‌عنوان وسایل تزیینی چیست؟ آیا می‌توان از کاسه یا هر چیز نقره‌ای دیگر به‌عنوان لوازم پذیرایی استفاده کرد؟ یا در منزل استفاده نمود؟ یا به‌عنوان کادو برای شخص دیگری خرید؟
14547,حکم نگهداری ظروف و گلدان‌های طلا یا نقره به‌عنوان تزیین چیست؟
14548,اگر بخواهیم ظرف نجس را بشوریم، برای پاک شدنش باید به چه کیفیت انجام شود؟
14549,کوزه‌ای که از گل نجس ساخته‌شده، یا آب نجس در آن فرورفته را چگونه باید پاک‌کنیم؟
14550,ظرف‌ها را با آب قلیل چگونه می‌توان پاک کرد؟
14551,در تیمم بدل از غسل مشقت نوعی ملاک است یا شخصی؟ و اگر فردی باوجود مشقت شخصی اقدام به غسل کرده باشد غسلش چگونه است؟
14552,اگر غسل واجبی بر عهده داشته باشد و غسل مستحب غیر معتبر یا معتبری که در غیر زمان یا مکان انجام دهد مثلاً غسل جمعه را دوشنبه انجام دهد بدون اینکه متوجه باشد غسل واجبی هم بر عهده دارد، آیا کفایت از غسل واجب می‌کند؟
14553,مقدار آبی که با آن بتوان وضو گرفت و میزان آب لازم برای انجام غسل ترتیبی چقدر است؟
14554,اگر غسل بر ما واجب باشد واب مقداری یخ باشد و شک داشته باشیم که مریض میشیم یا نه و ما به خودمان تلقین بکنیم که مریض نمی‌شوم و بعد از غسل هم مریض نشویم آیا غسلی که گرفتیم درست است؟
14555,آیا خواندن دعاهایی که هنگام غسل کردن واردشده، مورد تأیید می‌باشد؟
13213,آیا در صورت تکرار زنای عنف مهرالمثل نیز تعلق می‌گیرد و باید با توجه به‌دفعات پرداخت شود؟ ملاک تکرار زنای به عنف چیست؟
13214,حکم مهریه در عقود باطله چیست؟
13215,دختری که پدر او فوت کرده با پسری بدون اجازه مادر و برادر عقد موقت کرده است، آیا می‌تواند مهریه را از پسر بگیرد؟ نسبت به سنین مختلف حکم را بیان فرمایید.
13216,چنانچه ولیّ طبق مصلحت برای فرزند نابالغ خودزنی را عقد نماید، پرداخت مهریه به عهده کیست؟
13217,چنانچه مهر در عقد ازدواج دائم به‌طور مطلق خوانده شود و به‌عبارت‌دیگر قيد عندالمطالبه يا عندالاستطاعه ذكر نشود، آیا در اين صورت مهر عندالمطالبه است؟
13218,مهریه هایی که بسیار سنگین است و در آینده نیز قدرت پرداخت آن پیدا نمی شود چه حکمی دارد؟
13219,نحوه‌ی محاسبه مهرالمثل چگونه است؟ آیا باید برای تعیین آن مقایسه‌ای بین اماثل و اقران و اقارب صورت پذیرد؟
13220,آیا مهرالمثل به‌صورت حال یا مؤجل پرداخت می‌شود؟
13221,اگر پدر داماد مقداری از مهریه را بر عهده بگیرد ولی بعد، داماد با عروس مصالحه کند آیا پدر همچنان بدهکار مهریه است؟
13222,آیا زن می‌توان قبل از دریافت مهریه از تمکین خودداری نماید؟
13223,برخی از مواقع زوجه برای درخواست مهریه از حقّ حبس استفاده کرده و دادگاه مهریه را تقسیط می‌کند آیا حقّ حبس تا پایان اقساط جاری است؛ هرچند ده سال و سی سال طول بکشد؟
13224,آیا بین ارش البکاره و مهرالمثل تفاوت وجود دارد؟
13225,چند نفر به زنى به‌اجبار تجاوز کرده‌اند:الف) آیا هرکدام باید جداگانه یک مهرالمثل بپردازند یا همه یک مهرالمثل می‌دهند؟ب) هرگاه تجاوز از یک نفر چند بار واقع شود آیا مهرالمثل نیز تکرار می‌شود؟
13226,اگر پدر براى فرزند کبیر خود که ناقص عقل و گوش و زبان است و قادر نیست هزینه زندگى خود و همسرش را تأمین کند، عیال اختیار کند مهریّه و نفقه این زن بر عهده چه کسى است؟
13227,اگر زن حقّ امتناع از تمکین داشته باشد تا مهر به وى تسلیم شود اگر زن جهت استمتاعات به‌غیراز مقاربت تسلیم‌شده و مدّتى خود را در اختیار زوج قرار دهد این امر باعث از بین رفتن حقّ امتناع زوجه می‌شود یا این‌که فقط تسلیم و تمکین تام مسقط است؟
